PUBID,PBA,SQFT,SQFTC,WLCNS,BLDSHP,GLSSPC,YRCONC,NWKER,NWKERC,FURNP,PKGHP,BOILP,STHWP,HTPHP,SLFCNP,OTHTP,MAINHT,MAINCL,ZNWMNHT,HDD65,CDD65,ELHTBTU,ELCLBTU,NGHTBTU,NGCLBTU,FKHTBTU,FKCLBTU,DHHTBTU,DHCLBTU,PUBCLIM
2033.0,16.0,120000.0,7.0,1.0,4.0,3.0,5.0,415.0,8.0,0,60.0,30.0,0,0,10.0,0,2.0,2.0,0.0,4908.0,959.0,912044.0,2327069.0,11766202.0,0.0,0.0,0.0,0,0,1.0,3362704.526017889,8107963.011617465
2120.0,14.0,67000.0,6.0,1.0,4.0,3.0,6.0,83.0,6.0,0,0,0,0,90.0,10.0,0,5.0,5.0,1.0,2872.0,1500.0,122411.0,976371.0,0,0,0.0,0.0,0,0,2.0,142415.45293065807,2174927.1653218996
2152.0,8.0,90000.0,6.0,1.0,2.0,3.0,7.0,130.0,7.0,0,100.0,0,0,0,0,0,2.0,2.0,9.0,5461.0,747.0,451640.0,204999.0,0,0,0,0,0,0,1.0,276338.45643545134,916963.9162070281
2181.0,16.0,63000.0,6.0,1.0,2.0,3.0,8.0,120.0,7.0,0,100.0,60.0,0,0,0,0,2.0,2.0,9.0,5845.0,920.0,0.0,1661314.0,12658416.0,0.0,0.0,0.0,0,0,1.0,2476835.5503964415,6033717.919741194
2195.0,16.0,102000.0,7.0,1.0,2.0,4.0,5.0,150.0,7.0,0,0,100.0,0,0,0,0,3.0,3.0,0.0,1269.0,803.0,0.0,2709001.0,1563294.0,0.0,0.0,0.0,0,0,3.0,1408903.8729825062,11272356.75777503
2222.0,12.0,100000.0,6.0,1.0,7.0,3.0,7.0,34.0,5.0,0,100.0,70.0,0,30.0,0,0,2.0,3.0,9.0,4788.0,1075.0,277023.0,251367.0,0,0,1483313.0,0.0,0,0,1.0,536517.71272547,781305.5384739069
2232.0,16.0,102000.0,7.0,1.0,11.0,3.0,7.0,205.0,7.0,0,10.0,90.0,0,0,15.0,0,3.0,3.0,9.0,5365.0,770.0,145121.0,364524.0,0,0,6015650.0,0.0,0,0,1.0,1332535.1719329637,1581817.978331688
2238.0,14.0,57000.0,6.0,1.0,1.0,4.0,5.0,50.0,6.0,0,100.0,0,0,0,0,0,2.0,4.0,0.0,173.0,4111.0,2116.0,251208.0,0,0,0,0,0,0,3.0,40868.68513641618,204177.1297170518
2284.0,14.0,27000.0,5.0,1.0,2.0,3.0,6.0,23.0,5.0,0,100.0,100.0,0,0,5.0,0,3.0,0,0.0,5987.0,246.0,41525.0,0.0,807690.0,0.0,0,0,0,0,1.0,177465.0905640137,0.0
2297.0,91.0,80000.0,6.0,1.0,2.0,3.0,6.0,123.0,7.0,0,100.0,0,0,0,0,0,2.0,2.0,0.0,1702.0,3229.0,366210.0,5523918.0,0.0,0.0,0.0,0.0,0,0,3.0,718938.5124579907,5716106.124263021
